SessionID,TreatmentNumber,subjects,Period,Subject,Group,Profit,TotalProfit,Participate,Pair,RoleTrust,InGroup,input_self[1],input_self[2],input_self[3],input_self[4],input_self[5],input_self[6],input_other[1],input_other[2],input_other[3],input_other[4],input_other[5],input_other[6],chosen_option[1],chosen_option[2],chosen_option[3],chosen_option[4],chosen_option[5],chosen_option[6],item_order[1],item_order[2],item_order[3],item_order[4],item_order[5],item_order[6],random_numbers[1],random_numbers[2],random_numbers[3],random_numbers[4],random_numbers[5],random_numbers[6],all_unique,item_rank,svoGroup,Role,raven1,raven2,raven3,raven4,raven5,Q1,Q2,Q3,Q4,Q5,GroupCorrect1,GroupCorrect2,GroupCorrect3,GroupCorrect4,GroupCorrect5,ravenfeedback1,RoleDictator,TrustGame,TrustGameResponder,trustfeedback1,Trio,Allocation,ravenprofit,trustprofit,dictatorprofit,AllocationDummy,TimeOKColorOK,TimeChatGroup1raven1OK,TimeChatGroupraven2OK,TimeChatGroupraven3OK,TimeChatGroupraven4OK,TimeChatGroupraven5OK,checker1,checker2,checker3,counter,fakepropose,fakerespond,TimePracticeTrustOK,TimeAEPracticeTrustOK,TimeTrustGameProposeOK,TimeAETrustGameResponseOK,Other1,Other2,Other1Team,Other2Team,Other1Num,Other2Num,TimeDictatorAllocateOK,random_dict,Dictator_roundpay,Dictator_team,Dictator_num,random_round,DictatorProfit,SelectedTeam,SelectedNum,item_num,self[1],self[2],self[3],self[4],self[5],self[6],self[7],self[8],self[9],other[1],other[2],other[3],other[4],other[5],other[6],other[7],other[8],other[9],option,LeaveStage,TimeSVOItemsOK,TimeKillSVOItemsOK,mean_to_self,mean_to_other,k,svo_angle,svo_type,avg_dist_to_equality,avg_dist_to_altruist,avg_dist_to_joint,avg_dist_to_indiv,j,not_altru_indiv,inequality_aversion_score,payed_slider,svoProfit,kept_of_sender,received_from_sender,TimeSummaryOK,q1,q2,q3,q4,q5,TimeOKCollectivismOK,totalpayoff,ToPay,TimeFinalFeedbackOK,
141218_0927,2,subjects,2,20,5,0,0,0,8,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,3,5,1,6,0.77683925,0.481655004,0.617666558,0.803189626,0.144570794,0.9721416,1,1,9,1,1,7,6,2,6,10,0,10,10,10,0,0,5,5,0,-1,2,0,0,-1,6,35,50,120,0,35,-,-,-,-,-,-,1,0,0,0,0,0,-,-,-,-,3,1,6,3,2,2,99999,2,30,5,4,2,30,5,4,4,100,109,118,126,135,144,153,161,170,200,179,158,136,115,94,73,51,30,-,-,-,-,0,0,7,45,2,-99,-99,-99,-99,16,0,-99,1,0,0,0,-,-1,-1,-1,-1,-1,-,200,34,-,
141218_0927,2,subjects,2,21,6,0,0,0,9,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,4,1,5,2,0.34865708,0.969989746,0.384721878,0.128919839,0.632556954,0.18671559,1,1,12,2,1,7,6,2,6,10,0,10,10,10,5,0,0,0,0,-1,3,0,0,-1,1,35,45,3,0,35,-,-,-,-,-,-,1,0,0,0,0,0,-,-,-,-,1,2,3,4,3,1,99999,2,35,4,1,1,35,2,2,3,100,109,118,126,135,144,153,161,170,200,196,193,189,185,181,178,174,170,-,-,-,-,0,0,7,45,2,-99,-99,-99,-99,16,0,-99,5,0,0,0,-,-1,-1,-1,-1,-1,-,83,14,-,
141218_0927,2,subjects,2,22,6,0,0,0,10,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,6,4,3,1,0.907983452,0.476300751,0.951999426,0.695377489,0.619095887,0.254358351,1,1,12,1,1,7,6,2,5,10,0,10,10,0,5,0,0,0,0,-1,3,0,0,-1,6,35,35,180,0,35,-,-,-,-,-,-,1,0,0,0,0,0,-,-,-,-,1,2,3,5,2,4,99999,2,35,5,4,2,35,5,4,5,200,188,175,163,150,138,125,113,100,100,113,125,138,150,163,175,188,200,-,-,-,-,0,0,7,45,2,-99,-99,-99,-99,16,0,-99,5,0,0,0,-,-1,-1,-1,-1,-1,-,250,42,-,
141218_0927,2,subjects,2,23,6,0,0,0,11,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,5,2,6,3,0.476450634,0.188116929,0.705804716,0.393095868,0.931667322,0.426916649,1,1,11,2,1,1,6,2,6,10,0,10,10,10,5,0,0,0,0,-1,3,0,0,-1,2,70,45,75,0,0,-,-,-,-,-,-,1,0,0,0,0,0,-,-,-,-,1,2,2,3,3,1,99999,2,50,3,1,5,0,0,0,4,100,109,118,126,135,144,153,161,170,200,179,158,136,115,94,73,51,30,-,-,-,-,0,0,7,45,2,-99,-99,-99,-99,16,0,-99,5,0,0,0,-,-1,-1,-1,-1,-1,-,120,20,-,
141218_0927,2,subjects,2,24,6,0,0,0,12,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,1,2,3,5,0.938130072,0.681227649,0.190126509,0.524265686,0.654594506,0.840868608,1,1,11,1,1,1,0,3,6,10,0,0,0,10,5,0,0,0,0,-1,3,0,0,-1,8,40,25,115,0,30,-,-,-,-,-,-,1,0,0,0,0,0,-,-,-,-,1,2,2,2,2,4,99999,2,35,2,4,1,35,1,3,6,200,196,193,189,185,181,178,174,170,100,109,118,126,135,144,153,161,170,-,-,-,-,0,0,7,45,2,-99,-99,-99,-99,16,0,-99,5,0,0,0,-,-1,-1,-1,-1,-1,-,175,30,-,
141218_0927,2,subjects,3,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,3,2,4,1,0.852898815,0.702548557,0.488046957,0.352453491,0.670385598,0.218342939,1,1,2,2,1,2,6,2,6,10,0,10,10,10,0,0,5,5,5,-1,1,0,0,-1,7,35,55,125,0,35,-,-,-,-,-,-,1,0,0,0,0,0,-,-,-,-,2,3,1,3,4,1,99999,3,40,3,1,5,0,0,0,6,200,196,193,189,185,181,178,174,170,100,109,118,126,135,144,153,161,170,-,-,-,-,0,0,7,45,2,-99,-99,-99,-99,16,0,-99,3,0,0,0,-,-1,-1,-1,-1,-1,-,180,30,-,
141218_0927,2,subjects,3,2,1,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,5,2,1,3,0.862050815,0.571336769,0.695062617,0.457073787,0.170738626,0.478695003,1,1,2,1,1,4,6,2,6,10,10,10,10,10,0,0,5,5,5,-1,1,0,0,-1,6,10,65,225,0,60,-,-,-,-,-,-,1,0,0,0,0,0,-,-,-,-,2,3,3,4,3,2,99999,3,35,4,2,5,0,0,0,6,200,196,193,189,185,181,178,174,170,100,109,118,126,135,144,153,161,170,-,-,-,-,0,0,7,45,2,-99,-99,-99,-99,16,0,-99,3,0,0,0,-,-1,-1,-1,-1,-1,-,290,49,-,
141218_0927,2,subjects,3,3,1,0,0,0,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,2,5,6,0.039129853,0.229587277,0.604085255,0.064169952,0.741391762,0.860876822,1,1,1,2,0,2,6,2,6,0,0,10,10,10,0,0,5,5,5,-1,1,0,0,-1,3,50,45,165,0,20,-,-,-,-,-,-,1,0,0,0,0,0,-,-,-,-,2,3,2,5,2,3,99999,3,35,5,3,4,0,0,0,1,170,170,170,170,170,170,170,170,170,170,153,135,118,100,83,65,48,30,-,-,-,-,0,0,7,45,2,-99,-99,-99,-99,16,0,-99,3,0,0,0,-,-1,-1,-1,-1,-1,-,210,35,-,
141218_0927,2,subjects,3,4,1,0,0,0,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,3,2,4,1,0.813622428,0.756752626,0.63815455,0.305439116,0.673357364,0.044877722,1,1,1,1,1,0,6,2,6,10,0,10,10,10,0,0,5,5,5,-1,2,0,0,-1,7,30,55,200,0,40,-,-,-,-,-,-,1,0,0,0,0,0,-,-,-,-,3,1,3,1,1,1,99999,3,30,3,1,4,0,0,0,6,200,196,193,189,185,181,178,174,170,100,109,118,126,135,144,153,161,170,-,-,-,-,0,0,7,45,2,-99,-99,-99,-99,16,0,-99,3,0,0,0,-,-1,-1,-1,-1,-1,-,255,43,-,
141218_0927,2,subjects,3,5,2,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,6,3,1,4,0.024792823,0.779799227,0.971567205,0.044140064,0.023591123,0.496005381,1,1,4,2,1,4,6,2,6,10,10,10,10,10,5,5,5,5,0,-1,1,0,0,-1,1,35,70,150,0,35,-,-,-,-,-,-,1,0,0,0,0,0,-,-,-,-,2,3,5,6,4,1,99999,3,35,6,1,4,0,0,0,2,170,174,178,181,185,189,193,196,200,30,39,48,56,65,74,83,91,100,-,-,-,-,0,0,7,45,2,-99,-99,-99,-99,16,0,-99,3,0,0,0,-,-1,-1,-1,-1,-1,-,220,37,-,
141218_0927,2,subjects,3,6,2,0,0,0,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,6,4,5,2,0.075862723,0.328871276,0.685829102,0.34509571,0.655443855,0.130016791,1,1,4,1,1,4,6,2,6,10,10,10,10,10,5,5,5,5,0,-1,2,0,0,-1,3,35,70,225,0,35,-,-,-,-,-,-,1,0,0,0,0,0,-,-,-,-,3,1,5,1,3,3,99999,3,35,5,3,3,35,5,3,1,170,170,170,170,170,170,170,170,170,170,153,135,118,100,83,65,48,30,-,-,-,-,0,0,7,45,2,-99,-99,-99,-99,16,0,-99,3,0,0,0,-,-1,-1,-1,-1,-1,-,330,55,-,
141218_0927,2,subjects,3,7,2,0,0,0,7,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,6,1,5,3,0.091213076,0.223625616,0.692968683,0.077763588,0.261304258,0.096609173,1,1,3,2,1,4,6,2,6,10,10,10,10,10,5,5,5,5,0,-1,1,0,0,-1,4,35,70,100,0,35,-,-,-,-,-,-,1,0,0,0,0,0,-,-,-,-,2,3,3,5,2,2,99999,3,35,5,2,4,0,0,0,2,170,174,178,181,185,189,193,196,200,30,39,48,56,65,74,83,91,100,-,-,-,-,0,0,7,45,2,-99,-99,-99,-99,16,0,-99,3,0,0,0,-,-1,-1,-1,-1,-1,-,170,29,-,
141218_0927,2,subjects,3,8,2,0,0,0,8,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,3,2,6,4,0.17565547,0.941040987,0.515216632,0.463518847,0.972626944,0.566255108,1,1,3,1,1,4,6,2,7,10,10,10,10,0,5,5,5,5,0,-1,1,0,0,-1,2,20,60,110,0,50,-,-,-,-,-,-,1,0,0,0,0,0,-,-,-,-,2,3,4,5,4,1,99999,3,35,5,1,2,30,2,4,1,170,170,170,170,170,170,170,170,170,170,153,135,118,100,83,65,48,30,-,-,-,-,0,0,7,45,2,-99,-99,-99,-99,16,0,-99,3,0,0,0,-,-1,-1,-1,-1,-1,-,200,34,-,
141218_0927,2,subjects,3,9,3,0,0,0,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,5,6,3,2,0.552155516,0.018167529,0.569285719,0.929914798,0.117218493,0.053343542,1,1,6,2,5,2,6,1,8,0,0,10,0,0,0,0,0,0,0,-1,3,0,0,-1,7,40,10,149,0,30,-,-,-,-,-,-,1,0,0,0,0,0,-,-,-,-,1,2,1,1,1,4,99999,3,30,3,1,5,0,0,0,4,100,109,118,126,135,144,153,161,170,200,179,158,136,115,94,73,51,30,-,-,-,-,0,0,7,45,2,-99,-99,-99,-99,16,0,-99,2,0,0,0,-,-1,-1,-1,-1,-1,-,159,27,-,
141218_0927,2,subjects,3,10,3,0,0,0,10,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,6,3,5,0.049596554,0.061175713,0.180214174,0.544917296,0.078011486,0.359359198,1,1,6,1,5,0,8,2,8,0,0,0,10,0,0,0,0,0,0,-1,2,0,0,-1,4,35,10,90,0,35,-,-,-,-,-,-,1,0,0,0,0,0,-,-,-,-,3,1,5,2,2,3,99999,3,35,5,2,1,35,3,1,1,170,170,170,170,170,170,170,170,170,170,153,135,118,100,83,65,48,30,-,-,-,-,0,0,7,45,2,-99,-99,-99,-99,16,0,-99,2,0,0,0,-,-1,-1,-1,-1,-1,-,135,23,-,
141218_0927,2,subjects,3,11,3,0,0,0,11,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,1,6,4,2,0.817043932,0.630092912,0.057358467,0.859625372,0.685168685,0.508408225,1,1,5,2,5,2,6,2,8,0,0,10,10,0,0,0,0,0,0,-1,2,0,0,-1,6,35,20,125,0,35,-,-,-,-,-,-,1,0,0,0,0,0,-,-,-,-,3,1,4,1,2,2,99999,3,35,4,2,4,0,0,0,5,200,188,175,163,150,138,125,113,100,100,113,125,138,150,163,175,188,200,-,-,-,-,0,0,7,45,2,-99,-99,-99,-99,16,0,-99,2,0,0,0,-,-1,-1,-1,-1,-1,-,145,25,-,
141218_0927,2,subjects,3,12,3,0,0,0,12,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,4,2,3,5,0.986778881,0.229900037,0.740664625,0.339542165,0.475724901,0.985079052,1,1,5,1,5,2,0,6,8,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,-1,5,30,0,115,0,40,-,-,-,-,-,-,1,0,0,0,0,0,-,-,-,-,2,3,4,6,1,4,99999,3,30,6,4,3,30,6,4,6,200,196,193,189,185,181,178,174,170,100,109,118,126,135,144,153,161,170,-,-,-,-,0,0,7,45,2,-99,-99,-99,-99,16,0,-99,2,0,0,0,-,-1,-1,-1,-1,-1,-,145,25,-,
141218_0927,2,subjects,3,13,4,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,2,5,1,6,0.749571916,0.502324388,0.43510142,0.822477644,0.071601771,0.936097283,1,1,8,2,1,0,6,2,6,10,0,10,10,10,5,0,5,5,5,-1,2,0,0,-1,5,35,60,175,0,35,-,-,-,-,-,-,1,0,0,0,0,0,-,-,-,-,3,1,6,3,4,4,99999,3,40,6,4,3,40,6,4,4,100,109,118,126,135,144,153,161,170,200,179,158,136,115,94,73,51,30,-,-,-,-,0,0,7,45,2,-99,-99,-99,-99,16,0,-99,6,0,0,0,-,-1,-1,-1,-1,-1,-,275,46,-,
141218_0927,2,subjects,3,14,4,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,2,6,1,3,0.858370505,0.699238521,0.350351601,0.987033474,0.314386234,0.565983487,1,1,8,1,1,7,6,2,6,10,0,10,10,10,5,0,5,5,5,-1,3,0,0,-1,6,35,60,225,0,35,-,-,-,-,-,-,1,0,0,0,0,0,-,-,-,-,1,2,1,3,2,3,99999,3,30,4,2,2,60,3,4,5,200,188,175,163,150,138,125,113,100,100,113,125,138,150,163,175,188,200,-,-,-,-,0,0,7,45,2,-99,-99,-99,-99,16,0,-99,6,0,0,0,-,-1,-1,-1,-1,-1,-,345,58,-,
141218_0927,2,subjects,3,15,4,0,0,0,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,6,5,4,0.003323518,0.139049403,0.023755656,0.774698801,0.362442212,0.211860635,1,1,7,2,1,7,6,2,6,10,0,10,10,10,5,0,5,5,5,-1,1,0,0,-1,8,35,60,165,0,35,-,-,-,-,-,-,1,0,0,0,0,0,-,-,-,-,2,3,6,6,2,3,99999,3,35,6,3,2,35,2,1,1,170,170,170,170,170,170,170,170,170,170,153,135,118,100,83,65,48,30,-,-,-,-,0,0,7,45,2,-99,-99,-99,-99,16,0,-99,6,0,0,0,-,-1,-1,-1,-1,-1,-,260,44,-,
141218_0927,2,subjects,3,16,4,0,0,0,4,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,3,4,6,1,0.259880623,0.750047798,0.619365547,0.724658111,0.889432045,0.245927118,1,1,7,1,1,0,6,2,6,10,0,10,10,10,5,0,5,5,5,-1,2,0,0,-1,2,35,60,150,0,35,-,-,-,-,-,-,1,0,0,0,0,0,-,-,-,-,3,1,5,2,1,4,99999,3,35,5,1,2,30,4,4,2,170,174,178,181,185,189,193,196,200,30,39,48,56,65,74,83,91,100,-,-,-,-,0,0,7,45,2,-99,-99,-99,-99,16,0,-99,6,0,0,0,-,-1,-1,-1,-1,-1,-,240,40,-,
141218_0927,2,subjects,3,17,5,0,0,0,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,6,3,5,4,0.055185478,0.050139777,0.756467047,0.181346184,0.723620033,0.53507579,1,1,10,2,1,8,6,2,6,10,0,10,10,10,0,0,5,5,0,-1,3,0,0,-1,2,35,50,150,0,35,-,-,-,-,-,-,1,0,0,0,0,0,-,-,-,-,1,2,2,4,4,4,99999,3,30,5,1,5,0,0,0,2,170,174,178,181,185,189,193,196,200,30,39,48,56,65,74,83,91,100,-,-,-,-,0,0,7,45,2,-99,-99,-99,-99,16,0,-99,6,0,0,0,-,-1,-1,-1,-1,-1,-,200,34,-,
141218_0927,2,subjects,3,18,5,0,0,0,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,5,3,2,4,0.881890647,0.018803073,0.646969677,0.410962702,0.280607908,0.52604161,1,1,10,1,1,3,6,2,6,10,0,10,10,10,0,0,5,5,0,-1,3,0,0,-1,4,35,50,225,0,35,-,-,-,-,-,-,1,0,0,0,0,0,-,-,-,-,1,2,2,3,3,2,99999,3,30,5,2,3,30,5,2,6,200,196,193,189,185,181,178,174,170,100,109,118,126,135,144,153,161,170,-,-,-,-,0,0,7,45,2,-99,-99,-99,-99,16,0,-99,6,0,0,0,-,-1,-1,-1,-1,-1,-,305,51,-,
141218_0927,2,subjects,3,19,5,0,0,0,7,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,5,4,3,1,0.684374404,0.101828708,0.633073194,0.375520293,0.249814524,0.023249626,1,1,9,2,0,0,6,2,3,0,0,10,10,0,0,0,5,5,0,-1,3,0,0,-1,3,35,30,350,0,35,-,-,-,-,-,-,1,0,0,0,0,0,-,-,-,-,1,2,1,2,3,2,99999,3,30,5,3,2,35,5,1,6,200,196,193,189,185,181,178,174,170,100,109,118,126,135,144,153,161,170,-,-,-,-,0,0,7,45,2,-99,-99,-99,-99,16,0,-99,6,0,0,0,-,-1,-1,-1,-1,-1,-,415,70,-,
141218_0927,2,subjects,3,20,5,0,0,0,8,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,3,4,2,1,0.925827067,0.910279743,0.226695337,0.308890296,0.192202362,0.019070985,1,1,9,1,1,7,6,2,6,10,0,10,10,10,0,0,5,5,0,-1,2,0,0,-1,1,35,50,120,0,35,-,-,-,-,-,-,1,0,0,0,0,0,-,-,-,-,3,1,6,2,1,1,99999,3,35,6,1,4,0,0,0,6,200,196,193,189,185,181,178,174,170,100,109,118,126,135,144,153,161,170,-,-,-,-,0,0,7,45,2,-99,-99,-99,-99,16,0,-99,6,0,0,0,-,-1,-1,-1,-1,-1,-,170,29,-,
141218_0927,2,subjects,3,21,6,0,0,0,9,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,2,1,6,0.519201922,0.352552273,0.676742968,0.34604464,0.177647587,0.847499305,1,1,12,2,1,7,6,2,6,10,0,10,10,10,5,0,0,0,0,-1,3,0,0,-1,1,35,45,3,0,35,-,-,-,-,-,-,1,0,0,0,0,0,-,-,-,-,1,2,2,5,1,4,99999,3,30,6,1,3,30,6,1,4,100,109,118,126,135,144,153,161,170,200,179,158,136,115,94,73,51,30,-,-,-,-,0,0,7,45,2,-99,-99,-99,-99,16,0,-99,1,0,0,0,-,-1,-1,-1,-1,-1,-,78,13,-,
141218_0927,2,subjects,3,22,6,0,0,0,10,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,6,4,5,3,0.071638348,0.598316789,0.885317729,0.630923176,0.779136983,0.60277548,1,1,12,1,1,7,6,2,5,10,0,10,10,0,5,0,0,0,0,-1,2,0,0,-1,8,35,35,180,0,35,-,-,-,-,-,-,1,0,0,0,0,0,-,-,-,-,3,1,6,4,3,3,99999,3,35,6,3,3,35,6,3,1,170,170,170,170,170,170,170,170,170,170,153,135,118,100,83,65,48,30,-,-,-,-,0,0,7,45,2,-99,-99,-99,-99,16,0,-99,1,0,0,0,-,-1,-1,-1,-1,-1,-,250,42,-,
141218_0927,2,subjects,3,23,6,0,0,0,11,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,6,2,5,4,0.067439676,0.206287109,0.908071195,0.068536326,0.884094329,0.458639471,1,1,11,2,1,1,6,2,6,10,0,10,10,10,5,0,0,0,0,-1,3,0,0,-1,8,35,45,75,0,35,-,-,-,-,-,-,1,0,0,0,0,0,-,-,-,-,1,2,4,6,3,2,99999,3,30,6,3,5,0,0,0,1,170,170,170,170,170,170,170,170,170,170,153,135,118,100,83,65,48,30,-,-,-,-,0,0,7,45,2,-99,-99,-99,-99,16,0,-99,1,0,0,0,-,-1,-1,-1,-1,-1,-,120,20,-,
141218_0927,2,subjects,3,24,6,0,0,0,12,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3,1,2,6,0.7926596,0.858855227,0.628024412,0.353582513,0.502097979,0.97335501,1,1,11,1,1,1,0,3,6,10,0,0,0,10,5,0,0,0,0,-1,3,0,0,-1,5,30,25,115,0,40,-,-,-,-,-,-,1,0,0,0,0,0,-,-,-,-,1,2,3,4,4,1,99999,3,30,6,4,4,0,0,0,4,100,109,118,126,135,144,153,161,170,200,179,158,136,115,94,73,51,30,-,-,-,-,0,0,7,45,2,-99,-99,-99,-99,16,0,-99,1,0,0,0,-,-1,-1,-1,-1,-1,-,140,24,-,
141218_0927,2,subjects,4,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,2,4,5,3,0.108023031,0.972260316,0.379281306,0.583883011,0.865679284,0.436799408,1,1,2,2,1,2,6,2,6,10,0,10,10,10,0,0,5,5,5,-1,1,0,0,-1,4,35,55,125,0,35,-,-,-,-,-,-,1,0,0,0,0,0,-,-,-,-,2,3,3,6,1,2,99999,2,35,3,1,3,40,3,1,1,170,170,170,170,170,170,170,170,170,170,153,135,118,100,83,65,48,30,-,-,-,-,0,0,7,45,2,-99,-99,-99,-99,16,0,-99,4,0,0,0,-,-1,-1,-1,-1,-1,-,220,37,-,
141218_0927,2,subjects,4,2,1,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,4,3,1,5,0.056369149,0.941667328,0.663842256,0.577408507,0.054513868,0.84081216,1,1,2,1,1,4,6,2,6,10,10,10,10,10,0,0,5,5,5,-1,1,0,0,-1,6,35,65,225,0,35,-,-,-,-,-,-,1,0,0,0,0,0,-,-,-,-,2,3,2,5,1,1,99999,2,30,2,1,5,0,0,0,2,170,174,178,181,185,189,193,196,200,30,39,48,56,65,74,83,91,100,-,-,-,-,0,0,7,45,2,-99,-99,-99,-99,16,0,-99,4,0,0,0,-,-1,-1,-1,-1,-1,-,290,49,-,
141218_0927,2,subjects,4,3,1,0,0,0,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1,5,6,2,0.425041163,0.428740454,0.091774413,0.442301519,0.831544988,0.28304229,1,1,1,2,0,2,6,2,6,0,0,10,10,10,0,0,5,5,5,-1,1,0,0,-1,2,20,45,165,0,50,-,-,-,-,-,-,1,0,0,0,0,0,-,-,-,-,2,3,4,6,4,4,99999,2,35,4,4,5,0,0,0,3,100,109,118,126,135,144,153,161,170,200,196,193,189,185,181,178,174,170,-,-,-,-,0,0,7,45,2,-99,-99,-99,-99,16,0,-99,4,0,0,0,-,-1,-1,-1,-1,-1,-,210,35,-,
141218_0927,2,subjects,4,4,1,0,0,0,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,2,3,1,6,0.76163691,0.543085368,0.29515267,0.389269067,0.122214227,0.7766096,1,1,1,1,1,0,6,2,6,10,0,10,10,10,0,0,5,5,5,-1,1,0,0,-1,1,35,55,200,0,35,-,-,-,-,-,-,1,0,0,0,0,0,-,-,-,-,2,3,2,4,3,3,99999,2,35,2,3,5,0,0,0,5,200,188,175,163,150,138,125,113,100,100,113,125,138,150,163,175,188,200,-,-,-,-,0,0,7,45,2,-99,-99,-99,-99,16,0,-99,4,0,0,0,-,-1,-1,-1,-1,-1,-,255,43,-,
141218_0927,2,subjects,4,5,2,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,6,3,5,0.445203861,0.85535736,0.21457897,0.973395854,0.477546392,0.954093074,1,1,4,2,1,4,6,2,6,10,10,10,10,10,5,5,5,5,0,-1,2,0,0,-1,6,40,70,150,0,30,-,-,-,-,-,-,1,0,0,0,0,0,-,-,-,-,3,1,5,1,1,2,99999,2,30,2,1,4,30,2,1,2,170,174,178,181,185,189,193,196,200,30,39,48,56,65,74,83,91,100,-,-,-,-,0,0,7,45,2,-99,-99,-99,-99,16,0,-99,1,0,0,0,-,-1,-1,-1,-1,-1,-,250,42,-,
141218_0927,2,subjects,4,6,2,0,0,0,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,4,1,5,3,0.529966869,0.9870271,0.607658593,0.489623849,0.917977039,0.537506885,1,1,4,1,1,4,6,2,6,10,10,10,10,10,5,5,5,5,0,-1,1,0,0,-1,8,35,70,225,0,35,-,-,-,-,-,-,1,0,0,0,0,0,-,-,-,-,2,3,4,4,1,2,99999,2,35,4,1,3,35,5,3,2,170,174,178,181,185,189,193,196,200,30,39,48,56,65,74,83,91,100,-,-,-,-,0,0,7,45,2,-99,-99,-99,-99,16,0,-99,1,0,0,0,-,-1,-1,-1,-1,-1,-,330,55,-,
141218_0927,2,subjects,4,7,2,0,0,0,7,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1,6,2,5,0.541291211,0.718604105,0.025716181,0.952577697,0.440097807,0.762875733,1,1,3,2,1,4,6,2,6,10,10,10,10,10,5,5,5,5,0,-1,2,0,0,-1,1,35,70,100,0,35,-,-,-,-,-,-,1,0,0,0,0,0,-,-,-,-,3,1,4,1,3,4,99999,2,30,2,3,2,20,3,1,3,100,109,118,126,135,144,153,161,170,200,196,193,189,185,181,178,174,170,-,-,-,-,0,0,7,45,2,-99,-99,-99,-99,16,0,-99,1,0,0,0,-,-1,-1,-1,-1,-1,-,190,32,-,
141218_0927,2,subjects,4,8,2,0,0,0,8,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,1,2,5,3,0.998617414,0.667575895,0.153162358,0.362744509,0.696232753,0.603503014,1,1,3,1,1,4,6,2,7,10,10,10,10,0,5,5,5,5,0,-1,1,0,0,-1,5,50,60,110,0,20,-,-,-,-,-,-,1,0,0,0,0,0,-,-,-,-,2,3,5,6,4,3,99999,2,35,5,4,3,35,5,1,6,200,196,193,189,185,181,178,174,170,100,109,118,126,135,144,153,161,170,-,-,-,-,0,0,7,45,2,-99,-99,-99,-99,16,0,-99,1,0,0,0,-,-1,-1,-1,-1,-1,-,205,35,-,
